employee_id,age,years_at_company,monthly_salary,performance_score,overtime_hours,training_hours,projects_completed,absenteeism_days,bonus_pct,engagement_score,department,job_level,education,gender,marital_status,attrition_risk,salary_age_ratio,workload_index,loyalty_tier
1749,41,25,7550,2,12,56,10,3,24.8,3.8,Investment Banking,Lead,Masters,Male,Divorced,1,184.15,10.8,Veteran
1750,49,16,3700,3,21,72,18,1,5.2,2.8,Audit,Junior,PhD,Non-binary,Divorced,1,75.51,19.2,Veteran
1751,58,7,6426,5,2,5,15,4,12.4,8.0,Audit,Lead,Masters,Male,Single,0,110.79,9.8,Established
1752,58,6,9480,1,6,12,2,6,23.1,6.8,Treasury,Mid,PhD,Male,Married,0,163.45,3.6,Established
1753,33,29,11888,4,2,58,17,1,29.4,6.5,Finance,Mid,Masters,Non-binary,Divorced,0,360.24,11.0,Veteran
1754,58,6,4678,3,13,29,8,3,28.5,7.0,Compliance,Junior,Other,Female,Divorced,0,80.66,10.0,Established
1755,49,2,6903,3,0,1,9,2,27.0,3.1,Compliance,Lead,Masters,Non-binary,Married,0,140.88,5.4,New
1756,36,0,7546,1,6,57,11,6,4.8,5.0,Compliance,Lead,PhD,Non-binary,Single,1,209.61,9.0,New
1757,27,3,3812,4,3,35,6,1,27.4,6.7,Investment Banking,Lead,Masters,Male,Divorced,0,141.19,4.8,Growing
1758,41,24,9774,3,3,71,14,4,26.4,6.7,Operations,Lead,Other,Non-binary,Single,0,238.39,9.6,Veteran
1759,35,4,5828,4,8,44,1,2,11.3,8.1,Treasury,Lead,Other,Non-binary,Single,0,166.51,3.8,Growing
1760,23,0,7413,4,15,8,7,5,11.8,3.6,Treasury,Mid,Other,Non-binary,Married,1,322.3,10.2,New
1761,30,14,6644,4,7,64,9,2,13.8,7.9,Investment Banking,Senior,PhD,Male,Married,0,221.47,8.2,Veteran
1762,58,4,5631,5,15,76,11,1,19.7,5.0,Audit,Mid,Bachelors,Non-binary,Divorced,0,97.09,12.6,Growing
1763,41,12,7978,4,2,49,16,2,7.8,7.0,Treasury,Senior,PhD,Male,Married,0,194.59,10.4,Veteran
1764,47,7,7353,3,5,78,19,5,0.7,5.1,Treasury,Mid,Other,Non-binary,Divorced,0,156.45,13.4,Established
1765,50,7,6884,5,4,31,2,2,4.2,9.5,Operations,Junior,Masters,Male,Divorced,0,137.68,2.8,Established
1766,22,4,5814,4,0,42,15,2,13.2,2.6,Treasury,Lead,Other,Male,Divorced,1,264.27,9.0,Growing
1767,56,27,8958,3,6,77,3,3,8.5,7.1,Finance,Senior,Bachelors,Non-binary,Single,0,159.96,4.2,Veteran
1768,27,8,12960,2,8,53,4,4,22.9,6.2,Investment Banking,Mid,Bachelors,Female,Single,0,480.0,5.6,Established
1769,58,0,8419,4,7,46,7,2,3.2,2.6,Compliance,Senior,Other,Non-binary,Married,1,145.16,7.0,New
1770,26,3,10988,3,10,13,12,4,27.5,1.6,Operations,Lead,PhD,Female,Married,1,422.62,11.2,Growing
1771,54,2,3829,4,6,47,4,4,26.9,8.2,Operations,Junior,Bachelors,Male,Divorced,0,70.91,4.8,New
1772,35,1,8473,3,0,54,10,3,27.3,2.4,Audit,Lead,Other,Female,Divorced,1,242.09,6.0,New
1773,33,7,4707,3,0,28,6,7,22.2,2.7,Treasury,Mid,PhD,Female,Single,0,142.64,3.6,Established
1774,41,22,3569,4,7,46,14,0,3.2,9.8,Compliance,Mid,Masters,Male,Single,0,87.05,11.2,Veteran
1775,45,8,5781,2,2,62,3,4,13.1,7.5,Investment Banking,Senior,PhD,Female,Divorced,0,128.47,2.6,Established
1776,55,1,11575,3,0,18,17,5,3.9,3.3,Finance,Junior,Bachelors,Non-binary,Divorced,1,210.45,10.2,New
1777,46,13,10850,4,4,8,11,3,29.6,6.3,Investment Banking,Junior,PhD,Female,Married,0,235.87,8.2,Veteran
1778,50,13,8729,3,6,36,10,0,10.0,5.8,Compliance,Mid,PhD,Male,Divorced,0,174.58,8.4,Veteran
1779,60,3,3401,4,3,51,10,5,17.6,8.6,Investment Banking,Senior,Masters,Female,Divorced,0,56.68,7.2,Growing
1780,52,29,7411,4,10,56,10,4,23.4,7.6,Risk,Lead,Other,Male,Divorced,0,142.52,10.0,Veteran
1781,44,5,8905,4,8,27,3,1,27.6,8.5,Compliance,Lead,PhD,Male,Single,0,202.39,5.0,Growing
1782,59,10,8526,1,3,35,15,0,22.7,2.9,Finance,Mid,Masters,Non-binary,Single,1,144.51,10.2,Established
1783,41,2,2500,3,11,63,17,3,20.2,6.8,Finance,Mid,Bachelors,Male,Married,0,60.98,14.6,New
1784,44,7,5329,4,8,17,18,4,14.0,1.4,Finance,Lead,Other,Female,Married,0,121.11,14.0,Established
1785,37,2,7807,5,8,34,19,4,18.2,1.6,Operations,Lead,Bachelors,Non-binary,Married,1,211.0,14.6,New
1786,29,13,9608,4,6,67,19,1,2.8,7.4,Investment Banking,Lead,Other,Non-binary,Divorced,0,331.31,13.8,Veteran
1787,42,27,2500,4,0,77,12,2,26.5,1.2,Operations,Senior,PhD,Female,Divorced,0,59.52,7.2,Veteran
1788,22,12,7513,3,9,38,5,1,16.3,6.2,Risk,Junior,PhD,Female,Single,0,341.5,6.6,Veteran
1789,29,12,8429,3,3,7,16,1,1.2,8.6,Compliance,Mid,Other,Non-binary,Divorced,0,290.66,10.8,Veteran
1790,50,1,10548,3,22,79,15,0,27.6,4.4,Treasury,Mid,Bachelors,Male,Divorced,1,210.96,17.8,New
1791,53,12,10078,3,13,14,15,4,14.7,1.4,Audit,Senior,Bachelors,Non-binary,Single,1,190.15,14.2,Veteran
1792,59,28,9747,1,7,6,6,3,26.1,7.4,Risk,Lead,Bachelors,Non-binary,Married,0,165.2,6.4,Veteran
1793,26,18,5600,5,2,16,12,1,25.7,9.4,Investment Banking,Senior,PhD,Non-binary,Divorced,0,215.38,8.0,Veteran
1794,43,26,2500,3,1,63,2,5,24.5,7.5,Treasury,Lead,Other,Male,Single,0,58.14,1.6,Veteran
1795,55,5,6820,3,3,11,9,5,1.8,6.2,Investment Banking,Mid,Other,Female,Single,0,124.0,6.6,Growing
1796,22,15,11004,2,5,55,4,3,7.4,3.1,Treasury,Junior,Bachelors,Female,Married,1,500.18,4.4,Veteran
1797,47,1,12180,5,2,45,5,7,26.3,1.1,Risk,Senior,PhD,Female,Single,1,259.15,3.8,New
1798,31,7,10131,4,5,46,8,1,27.0,7.3,Compliance,Lead,Other,Male,Married,0,326.81,6.8,Established
1799,51,16,9288,4,1,78,10,3,13.7,3.1,Audit,Mid,Other,Male,Married,0,182.12,6.4,Veteran
1800,39,22,9138,5,30,15,7,5,13.2,8.7,Treasury,Junior,Bachelors,Female,Married,0,234.31,16.2,Veteran
1801,38,1,6331,3,0,68,14,2,5.3,5.2,Operations,Senior,Bachelors,Female,Married,0,166.61,8.4,New
1802,47,9,7609,4,21,1,5,2,29.1,5.8,Operations,Senior,Other,Female,Married,0,161.89,11.4,Established
1803,29,27,13007,1,19,53,16,2,6.4,7.8,Risk,Mid,PhD,Female,Single,0,448.52,17.2,Veteran
1804,61,15,5172,3,5,26,15,5,5.7,8.0,Audit,Senior,Masters,Male,Divorced,0,84.79,11.0,Veteran
1805,33,5,12844,4,10,30,5,2,19.8,6.8,Audit,Mid,Other,Female,Married,0,389.21,7.0,Growing
1806,48,27,7033,4,4,40,3,1,7.3,9.4,Investment Banking,Senior,Other,Non-binary,Married,0,146.52,3.4,Veteran
1807,29,1,11976,3,7,35,10,3,28.2,9.8,Treasury,Junior,PhD,Female,Divorced,0,412.97,8.8,New
1808,46,1,3779,3,3,46,5,3,0.3,9.5,Risk,Junior,Other,Male,Divorced,0,82.15,4.2,New
1809,25,25,9757,4,2,42,15,1,0.2,8.4,Audit,Senior,Masters,Non-binary,Married,0,390.28,9.8,Veteran
1810,54,12,5789,1,6,64,18,5,15.1,7.4,Audit,Mid,PhD,Non-binary,Divorced,0,107.2,13.2,Veteran
1811,22,23,3754,3,5,49,8,2,14.6,7.0,Operations,Lead,Masters,Non-binary,Married,0,170.64,6.8,Veteran
1812,40,14,8655,3,6,0,2,4,4.9,1.9,Risk,Senior,Masters,Male,Single,0,216.38,3.6,Veteran
1813,52,27,11028,3,2,71,8,5,14.8,3.4,Treasury,Lead,Other,Female,Divorced,0,212.08,5.6,Veteran
1814,37,1,5465,4,3,56,8,4,12.3,1.1,Treasury,Mid,Masters,Male,Divorced,0,147.7,6.0,New
1815,35,6,3502,3,0,15,4,5,26.7,2.2,Operations,Lead,Other,Male,Single,1,100.06,2.4,Established
1816,26,2,7724,3,0,27,19,4,0.3,5.0,Investment Banking,Senior,Other,Non-binary,Divorced,0,297.08,11.4,New
1817,47,7,7737,4,2,21,18,4,29.3,2.3,Finance,Junior,PhD,Non-binary,Single,1,164.62,11.6,Established
1818,49,22,9644,5,0,40,1,2,18.7,9.1,Finance,Mid,PhD,Male,Married,0,196.82,0.6,Veteran
1819,23,13,10848,3,0,75,15,6,4.6,8.3,Audit,Junior,PhD,Non-binary,Divorced,0,471.65,9.0,Veteran
1820,27,23,7821,2,13,18,18,0,1.4,1.6,Compliance,Junior,Other,Male,Divorced,1,289.67,16.0,Veteran
1821,30,29,13566,3,0,49,12,1,16.1,3.2,Operations,Junior,Masters,Non-binary,Single,0,452.2,7.2,Veteran
1822,54,22,8672,4,8,58,1,0,7.0,8.4,Compliance,Senior,Masters,Female,Married,0,160.59,3.8,Veteran
1823,46,26,6960,4,2,68,7,2,9.0,8.2,Audit,Mid,PhD,Female,Married,0,151.3,5.0,Veteran
1824,34,21,3165,4,16,33,19,1,7.4,9.5,Investment Banking,Lead,PhD,Female,Single,0,93.09,17.8,Veteran
1825,30,28,7212,5,5,38,1,2,19.5,10.0,Operations,Junior,Other,Non-binary,Divorced,0,240.4,2.6,Veteran
1826,34,6,6990,4,2,73,7,8,16.6,9.8,Treasury,Lead,Bachelors,Non-binary,Divorced,0,205.59,5.0,Established
1827,52,20,10880,4,5,6,2,5,2.3,4.7,Investment Banking,Mid,Bachelors,Female,Single,1,209.23,3.2,Veteran
1828,32,6,9387,3,3,51,7,2,15.8,3.3,Operations,Mid,Other,Male,Single,0,293.34,5.4,Established
1829,25,0,4461,1,6,59,19,1,23.7,7.8,Risk,Lead,Bachelors,Male,Single,1,178.44,13.8,New
1830,55,16,8516,5,0,51,13,2,2.4,3.7,Compliance,Lead,Bachelors,Female,Divorced,0,154.84,7.8,Veteran
1831,59,8,10014,3,34,78,5,5,26.7,8.3,Operations,Junior,Bachelors,Non-binary,Single,0,169.73,16.6,Established
1832,25,29,12584,3,4,23,19,5,17.3,5.8,Compliance,Lead,PhD,Male,Married,0,503.36,13.0,Veteran
1833,59,20,10662,4,3,25,1,2,28.5,8.1,Investment Banking,Lead,Masters,Male,Single,0,180.71,1.8,Veteran
1834,40,12,10282,3,9,9,1,4,4.4,3.5,Audit,Senior,Masters,Male,Married,1,257.05,4.2,Veteran
1835,27,20,8180,4,3,16,18,1,29.8,5.6,Operations,Junior,PhD,Non-binary,Married,0,302.96,12.0,Veteran
1836,55,18,9164,4,14,77,1,1,19.3,6.1,Finance,Junior,PhD,Male,Single,0,166.62,6.2,Veteran
1837,39,20,11748,3,4,1,5,1,17.0,9.5,Compliance,Mid,PhD,Male,Married,0,301.23,4.6,Veteran
1838,34,18,4001,4,10,76,9,5,15.5,3.4,Treasury,Lead,Bachelors,Female,Divorced,0,117.68,9.4,Veteran
1839,44,24,6951,3,0,26,12,2,0.7,9.4,Treasury,Senior,Other,Non-binary,Single,0,157.98,7.2,Veteran
1840,40,24,5682,3,14,72,9,4,28.2,8.2,Operations,Mid,Other,Female,Divorced,0,142.05,11.0,Veteran
1841,32,21,9137,4,10,70,18,4,19.3,7.6,Treasury,Senior,Bachelors,Male,Divorced,0,285.53,14.8,Veteran
1842,22,16,11690,4,1,47,11,5,2.7,8.1,Investment Banking,Junior,Bachelors,Non-binary,Married,0,531.36,7.0,Veteran
1843,45,22,6209,4,1,73,1,4,0.6,6.4,Treasury,Lead,PhD,Non-binary,Divorced,0,137.98,1.0,Veteran
1844,28,22,2500,3,3,8,19,3,1.5,3.2,Compliance,Senior,PhD,Female,Divorced,1,89.29,12.6,Veteran
1845,46,29,6763,4,29,22,10,3,18.3,2.7,Investment Banking,Mid,Masters,Female,Single,1,147.02,17.6,Veteran
1846,42,9,10740,3,2,70,2,3,18.4,8.8,Operations,Junior,PhD,Non-binary,Single,0,255.71,2.0,Established
1847,36,9,9612,5,4,72,7,5,15.0,7.5,Compliance,Senior,Bachelors,Non-binary,Divorced,0,267.0,5.8,Established
1848,22,3,9284,3,0,26,2,4,9.2,2.9,Operations,Senior,Masters,Female,Married,0,422.0,1.2,Growing
1849,33,7,7160,4,4,70,19,3,16.0,6.5,Treasury,Mid,PhD,Male,Married,0,216.97,13.0,Established
1850,28,21,4162,1,6,42,6,2,15.5,5.0,Investment Banking,Senior,Masters,Non-binary,Single,0,148.64,6.0,Veteran
1851,36,19,9545,3,24,6,10,4,0.6,2.4,Operations,Junior,Masters,Male,Single,1,265.14,15.6,Veteran
1852,42,19,5497,3,5,62,9,5,8.5,5.8,Audit,Senior,PhD,Female,Single,0,130.88,7.4,Veteran
1853,40,17,14552,5,13,43,8,1,1.6,3.5,Operations,Lead,Other,Non-binary,Married,0,363.8,10.0,Veteran
1854,50,13,9711,4,6,38,11,5,27.0,1.9,Risk,Lead,Bachelors,Female,Single,0,194.22,9.0,Veteran
1855,46,17,6258,5,0,39,9,5,21.8,5.2,Operations,Mid,Bachelors,Non-binary,Divorced,0,136.04,5.4,Veteran
1856,54,27,6165,3,3,6,9,2,29.9,6.3,Risk,Lead,Masters,Non-binary,Married,0,114.17,6.6,Veteran
1857,53,13,7721,3,6,69,8,2,9.1,1.4,Compliance,Lead,Other,Female,Divorced,0,145.68,7.2,Veteran
1858,56,19,7281,2,24,24,15,2,26.4,4.6,Risk,Senior,Other,Female,Single,1,130.02,18.6,Veteran
1859,59,20,11350,4,15,58,2,2,18.1,3.3,Investment Banking,Junior,PhD,Male,Married,1,192.37,7.2,Veteran
1860,47,23,8559,3,2,12,1,4,13.6,1.3,Compliance,Junior,PhD,Female,Single,0,182.11,1.4,Veteran
1861,32,14,5805,5,1,61,9,3,6.7,2.1,Operations,Senior,Bachelors,Female,Married,1,181.41,5.8,Veteran
1862,56,21,13671,5,1,7,9,1,22.2,2.3,Compliance,Lead,PhD,Male,Single,1,244.12,5.8,Veteran
1863,29,29,8147,5,20,44,13,5,27.1,2.6,Treasury,Senior,PhD,Female,Married,0,280.93,15.8,Veteran
1864,35,3,10306,4,15,17,8,2,7.1,8.2,Audit,Lead,Masters,Male,Married,0,294.46,10.8,Growing
1865,31,12,6175,4,11,59,5,3,5.3,5.0,Operations,Lead,Other,Male,Married,0,199.19,7.4,Veteran
1866,23,26,9089,4,3,59,3,0,20.9,2.3,Investment Banking,Lead,Other,Female,Divorced,1,395.17,3.0,Veteran
1867,30,22,8933,2,5,1,4,1,29.3,1.9,Risk,Junior,PhD,Male,Single,1,297.77,4.4,Veteran
1868,24,7,2500,4,4,65,17,3,22.5,3.7,Audit,Mid,PhD,Male,Single,0,104.17,11.8,Established
1869,42,17,14045,1,2,13,16,2,8.5,8.2,Finance,Junior,PhD,Male,Married,0,334.4,10.4,Veteran
1870,47,11,11871,3,5,47,16,2,12.6,4.3,Audit,Lead,Bachelors,Female,Divorced,0,252.57,11.6,Veteran
1871,29,22,6808,3,0,55,3,3,11.5,2.4,Operations,Senior,Bachelors,Female,Married,0,234.76,1.8,Veteran
1872,23,13,4693,3,1,11,6,2,25.6,4.6,Investment Banking,Senior,Masters,Male,Single,0,204.04,4.0,Veteran
1873,27,1,9042,3,17,54,1,3,23.1,6.0,Investment Banking,Lead,Bachelors,Female,Single,0,334.89,7.4,New
1874,49,17,8260,3,11,27,16,5,17.7,1.3,Audit,Mid,Other,Non-binary,Married,1,168.57,14.0,Veteran
1875,50,23,9067,4,4,3,15,3,8.2,6.6,Audit,Junior,Bachelors,Male,Married,0,181.34,10.6,Veteran
1876,47,1,8574,2,5,35,7,5,28.1,4.6,Treasury,Junior,Other,Non-binary,Married,1,182.43,6.2,New
1877,46,10,9518,4,3,49,2,4,19.6,1.1,Compliance,Lead,Bachelors,Female,Single,0,206.91,2.4,Established
1878,33,8,12341,3,10,2,10,4,29.1,7.1,Audit,Lead,Bachelors,Non-binary,Married,0,373.97,10.0,Established
1879,26,11,9704,4,12,0,15,4,17.4,7.4,Risk,Mid,Masters,Female,Married,0,373.23,13.8,Veteran
1880,55,16,4851,4,11,16,6,2,24.6,6.7,Investment Banking,Junior,PhD,Female,Single,0,88.2,8.0,Veteran
1881,58,14,12087,4,10,70,2,2,24.4,4.1,Risk,Mid,PhD,Male,Married,1,208.4,5.2,Veteran
1882,36,24,12921,4,1,61,17,5,10.1,5.8,Treasury,Junior,PhD,Non-binary,Divorced,0,358.92,10.6,Veteran
1883,57,16,17456,3,3,47,1,5,28.9,4.5,Audit,Mid,Masters,Male,Single,1,306.25,1.8,Veteran
1884,36,25,4629,4,5,61,1,1,0.7,7.3,Audit,Mid,Other,Non-binary,Married,0,128.58,2.6,Veteran
1885,44,28,8728,3,3,68,4,3,23.1,6.3,Treasury,Mid,Bachelors,Female,Married,0,198.36,3.6,Veteran
1886,27,25,2500,3,11,18,16,8,29.0,1.7,Operations,Senior,Masters,Female,Single,1,92.59,14.0,Veteran
1887,42,17,9659,4,3,33,8,3,10.2,6.8,Finance,Senior,Other,Male,Single,0,229.98,6.0,Veteran
1888,44,21,6355,1,1,48,1,6,19.4,7.2,Finance,Senior,Masters,Non-binary,Divorced,0,144.43,1.0,Veteran
1889,37,5,13770,4,4,79,19,1,16.9,4.3,Compliance,Junior,Masters,Non-binary,Married,0,372.16,13.0,Growing
1890,36,16,5676,4,31,46,11,3,22.8,8.9,Risk,Mid,Other,Female,Married,0,157.67,19.0,Veteran
1891,46,22,2932,3,2,49,17,2,26.0,8.6,Operations,Lead,PhD,Male,Married,0,63.74,11.0,Veteran
1892,57,23,6586,2,7,25,10,1,18.1,2.6,Risk,Lead,Bachelors,Female,Single,1,115.54,8.8,Veteran
1893,32,17,2500,2,4,55,12,2,24.5,9.1,Operations,Junior,PhD,Female,Single,0,78.12,8.8,Veteran
1894,36,7,10253,5,0,77,9,3,9.4,5.0,Treasury,Junior,Masters,Male,Single,0,284.81,5.4,Established
1895,25,8,2500,4,5,13,7,4,6.9,7.5,Compliance,Lead,Other,Non-binary,Married,0,100.0,6.2,Established
1896,42,5,8085,2,9,77,12,2,12.9,8.3,Treasury,Mid,Masters,Non-binary,Married,0,192.5,10.8,Growing
1897,34,4,2500,3,5,24,15,2,20.3,5.5,Risk,Senior,PhD,Female,Single,0,73.53,11.0,Growing
1898,43,11,7039,4,16,3,8,3,5.6,4.6,Investment Banking,Junior,PhD,Non-binary,Divorced,0,163.7,11.2,Veteran
1899,40,24,12930,4,2,78,17,5,20.4,9.2,Compliance,Junior,PhD,Male,Married,0,323.25,11.0,Veteran
1900,55,28,9081,1,0,31,5,3,11.8,3.1,Audit,Junior,Bachelors,Non-binary,Divorced,1,165.11,3.0,Veteran
1901,35,27,5409,3,22,77,14,3,23.9,3.3,Investment Banking,Lead,PhD,Non-binary,Single,1,154.54,17.2,Veteran
1902,25,10,7906,5,3,64,2,2,1.1,4.3,Operations,Senior,Bachelors,Female,Married,0,316.24,2.4,Established
1903,48,24,8054,1,6,60,16,1,20.0,8.7,Operations,Mid,Bachelors,Non-binary,Divorced,0,167.79,12.0,Veteran
1904,50,0,9417,3,12,19,17,3,19.5,9.4,Compliance,Mid,PhD,Male,Married,0,188.34,15.0,New
1905,49,10,3899,5,3,73,3,4,28.2,3.0,Treasury,Lead,Other,Female,Divorced,0,79.57,3.0,Established
1906,56,18,9777,4,10,9,1,2,21.4,8.8,Compliance,Junior,Masters,Male,Married,0,174.59,4.6,Veteran
1907,29,8,2500,3,1,33,18,1,23.9,3.3,Treasury,Lead,Masters,Non-binary,Divorced,0,86.21,11.2,Established
1908,37,26,6110,2,2,60,18,5,27.1,9.7,Compliance,Lead,Bachelors,Non-binary,Divorced,0,165.14,11.6,Veteran
1909,57,1,6535,1,1,26,4,2,20.3,6.4,Treasury,Mid,Bachelors,Female,Single,0,114.65,2.8,New
1910,51,11,9899,3,13,39,15,2,8.7,1.1,Finance,Senior,Bachelors,Male,Single,0,194.1,14.2,Veteran
1911,39,3,8067,5,2,64,19,5,26.1,1.3,Compliance,Mid,Masters,Non-binary,Divorced,1,206.85,12.2,Growing
1912,23,3,3783,3,10,32,19,1,22.4,2.3,Treasury,Lead,Bachelors,Non-binary,Married,0,164.48,15.4,Growing
1913,34,17,5045,4,22,67,10,3,12.7,2.7,Audit,Lead,Other,Female,Divorced,1,148.38,14.8,Veteran
1914,25,14,8596,5,6,70,5,6,21.3,7.9,Risk,Junior,Other,Non-binary,Married,0,343.84,5.4,Veteran
1915,47,18,7762,3,6,8,19,4,26.0,3.0,Investment Banking,Junior,Bachelors,Non-binary,Married,1,165.15,13.8,Veteran
1916,46,12,6262,3,4,15,11,6,29.3,9.7,Investment Banking,Lead,Masters,Non-binary,Married,0,136.13,8.2,Veteran
1917,51,18,6557,4,3,4,7,0,28.6,6.7,Investment Banking,Mid,PhD,Male,Married,0,128.57,5.4,Veteran
1918,32,16,10088,5,5,22,5,3,9.8,7.2,Risk,Junior,Masters,Male,Single,0,315.25,5.0,Veteran
1919,28,5,6446,4,7,42,12,5,12.7,3.0,Compliance,Senior,PhD,Male,Divorced,0,230.21,10.0,Growing
1920,52,15,7735,2,34,56,19,3,3.3,9.0,Compliance,Senior,PhD,Non-binary,Married,1,148.75,25.0,Veteran
1921,31,23,14509,4,22,50,15,4,7.4,7.0,Operations,Lead,Bachelors,Female,Single,0,468.03,17.8,Veteran
1922,60,11,3728,4,15,12,12,1,26.5,8.8,Treasury,Senior,Other,Female,Married,0,62.13,13.2,Veteran
1923,34,18,2500,5,17,23,4,7,10.8,9.6,Compliance,Senior,Bachelors,Female,Married,0,73.53,9.2,Veteran
1924,52,4,10350,2,5,10,12,2,18.6,2.1,Risk,Junior,PhD,Male,Single,1,199.04,9.2,Growing
1925,28,16,5964,4,8,51,18,4,20.0,1.9,Risk,Junior,Bachelors,Male,Single,0,213.0,14.0,Veteran
1926,57,25,7045,5,18,16,17,4,23.5,8.2,Investment Banking,Mid,PhD,Male,Married,0,123.6,17.4,Veteran
1927,41,22,5656,3,3,36,19,1,5.5,8.8,Risk,Junior,Bachelors,Male,Divorced,0,137.95,12.6,Veteran
1928,25,25,7220,3,26,12,16,3,9.1,6.3,Treasury,Mid,Other,Non-binary,Single,0,288.8,20.0,Veteran
1929,28,28,12795,2,4,61,11,3,13.5,4.3,Finance,Junior,Other,Female,Divorced,1,456.96,8.2,Veteran
1930,22,0,10406,3,7,7,2,6,10.9,6.9,Compliance,Lead,Masters,Female,Married,0,473.0,4.0,New
1931,34,27,10586,3,9,55,16,4,29.5,3.8,Investment Banking,Mid,PhD,Male,Married,0,311.35,13.2,Veteran
1932,43,26,3751,5,24,69,1,3,25.0,3.1,Finance,Lead,PhD,Female,Married,1,87.23,10.2,Veteran
1933,42,24,4546,3,2,43,17,3,14.4,5.4,Treasury,Mid,Bachelors,Female,Married,0,108.24,11.0,Veteran
1934,43,23,2500,3,10,59,18,3,26.4,2.9,Investment Banking,Senior,Masters,Male,Married,1,58.14,14.8,Veteran
1935,49,22,5571,4,5,40,13,3,10.4,5.4,Audit,Mid,Other,Male,Married,0,113.69,9.8,Veteran
1936,30,9,10870,3,2,20,5,4,23.6,9.6,Compliance,Mid,Bachelors,Male,Divorced,0,362.33,3.8,Established
1937,47,14,9550,3,11,41,6,3,6.7,8.6,Operations,Mid,Masters,Male,Single,0,203.19,8.0,Veteran
1938,30,22,7335,4,6,73,1,1,23.2,9.5,Compliance,Mid,Other,Non-binary,Married,0,244.5,3.0,Veteran
1939,36,20,7933,5,8,73,10,4,13.7,8.3,Compliance,Mid,Bachelors,Female,Single,0,220.36,9.2,Veteran
1940,31,20,5933,4,3,28,5,5,3.2,4.2,Compliance,Senior,Other,Non-binary,Divorced,1,191.39,4.2,Veteran
1941,45,10,8614,4,5,79,1,5,8.2,8.3,Investment Banking,Mid,PhD,Female,Married,0,191.42,2.6,Established
1942,29,12,10297,2,7,64,11,3,12.1,9.3,Investment Banking,Lead,Masters,Non-binary,Married,0,355.07,9.4,Veteran
1943,45,4,3152,5,4,16,7,3,22.5,9.5,Compliance,Mid,Other,Male,Single,0,70.04,5.8,Growing
1944,37,0,8898,2,1,29,18,5,2.2,7.1,Audit,Mid,Masters,Non-binary,Single,1,240.49,11.2,New
1945,47,23,10797,4,26,25,10,3,19.8,2.9,Compliance,Lead,Bachelors,Male,Single,1,229.72,16.4,Veteran
1946,48,11,6754,3,5,52,15,2,21.5,1.4,Treasury,Junior,Masters,Male,Married,0,140.71,11.0,Veteran
1947,58,10,10102,5,10,18,4,3,19.6,2.3,Compliance,Junior,Bachelors,Non-binary,Single,0,174.17,6.4,Established
1948,25,16,16443,4,4,52,16,1,22.8,9.7,Audit,Senior,Masters,Female,Single,0,657.72,11.2,Veteran
1949,45,3,7686,4,3,16,15,4,5.3,5.2,Treasury,Mid,Bachelors,Non-binary,Divorced,0,170.8,10.2,Growing
1950,40,14,9179,3,4,45,15,5,17.6,8.7,Compliance,Mid,Bachelors,Male,Married,0,229.48,10.6,Veteran
1951,57,24,5785,3,4,52,12,3,28.2,5.2,Compliance,Junior,Bachelors,Male,Married,0,101.49,8.8,Veteran
1952,60,29,8543,4,6,63,8,3,18.3,6.9,Treasury,Mid,Other,Female,Married,0,142.38,7.2,Veteran
1953,31,8,9380,4,6,44,8,1,18.3,1.2,Compliance,Senior,PhD,Female,Single,0,302.58,7.2,Established
1954,46,20,8584,2,5,48,18,2,22.1,3.2,Audit,Lead,Masters,Female,Divorced,1,186.61,12.8,Veteran
1955,39,19,4940,5,1,18,6,2,10.0,4.9,Investment Banking,Mid,PhD,Male,Single,0,126.67,4.0,Veteran
1956,40,18,8619,5,5,70,5,6,21.0,6.7,Risk,Lead,PhD,Non-binary,Married,0,215.48,5.0,Veteran
1957,57,18,12386,3,1,64,2,5,27.5,2.5,Compliance,Senior,PhD,Female,Single,0,217.3,1.6,Veteran
1958,31,11,9345,4,1,36,12,4,0.3,7.9,Operations,Junior,PhD,Male,Married,0,301.45,7.6,Veteran
1959,54,4,10885,4,21,69,4,6,26.1,4.3,Treasury,Senior,Masters,Non-binary,Single,1,201.57,10.8,Growing
1960,26,9,7288,3,7,25,13,4,6.6,8.4,Audit,Senior,Masters,Female,Single,0,280.31,10.6,Established
1961,56,16,10249,3,8,1,17,1,13.7,1.9,Compliance,Senior,PhD,Non-binary,Married,0,183.02,13.4,Veteran
1962,55,4,8837,4,4,58,16,6,25.6,7.1,Compliance,Senior,Masters,Non-binary,Single,0,160.67,11.2,Growing
1963,54,21,5147,4,19,4,9,2,24.7,3.6,Treasury,Lead,Masters,Male,Married,0,95.31,13.0,Veteran
1964,42,15,8955,3,8,36,1,2,26.8,8.2,Finance,Senior,Bachelors,Male,Single,0,213.21,3.8,Veteran
1965,38,6,5024,4,11,30,15,3,28.2,4.6,Audit,Senior,Masters,Male,Single,1,132.21,13.4,Established
1966,43,27,6101,4,3,75,12,5,13.4,7.0,Audit,Senior,Other,Non-binary,Single,0,141.88,8.4,Veteran
1967,58,8,8567,4,25,47,5,3,19.7,9.4,Risk,Senior,PhD,Female,Married,0,147.71,13.0,Established
1968,36,2,8891,2,13,5,18,3,11.7,1.2,Investment Banking,Lead,Masters,Female,Single,1,246.97,16.0,New
