employee_id,age,years_at_company,monthly_salary,performance_score,overtime_hours,training_hours,projects_completed,absenteeism_days,bonus_pct,engagement_score,department,job_level,education,gender,marital_status,attrition_risk
1937,47,14,9550,3,11,41,6,3,6.7,8.6,Operations,Mid,Masters,Male,Single,0
1938,30,22,7335,4,6,73,1,1,23.2,9.5,Compliance,Mid,Other,Non-binary,Married,0
1939,36,20,7933,5,8,73,10,4,13.7,8.3,Compliance,Mid,Bachelors,Female,Single,0
1940,31,20,5933,4,3,28,5,5,3.2,4.2,Compliance,Senior,Other,Non-binary,Divorced,1
1941,45,10,8614,4,5,79,1,5,8.2,8.3,Investment Banking,Mid,PhD,Female,Married,0
1942,29,12,10297,2,7,64,11,3,12.1,9.3,Investment Banking,Lead,Masters,Non-binary,Married,0
1943,45,4,3152,5,4,16,7,3,22.5,9.5,Compliance,Mid,Other,Male,Single,0
1944,37,0,8898,2,1,29,18,5,2.2,7.1,Audit,Mid,Masters,Non-binary,Single,1
1945,47,23,10797,4,26,25,10,3,19.8,2.9,Compliance,Lead,Bachelors,Male,Single,1
1946,48,11,6754,3,5,52,15,2,21.5,1.4,Treasury,Junior,Masters,Male,Married,0
1947,58,10,10102,5,10,18,4,3,19.6,2.3,Compliance,Junior,Bachelors,Non-binary,Single,0
1948,25,16,16443,4,4,52,16,1,22.8,9.7,Audit,Senior,Masters,Female,Single,0
1949,45,3,7686,4,3,16,15,4,5.3,5.2,Treasury,Mid,Bachelors,Non-binary,Divorced,0
1950,40,14,9179,3,4,45,15,5,17.6,8.7,Compliance,Mid,Bachelors,Male,Married,0
1951,57,24,5785,3,4,52,12,3,28.2,5.2,Compliance,Junior,Bachelors,Male,Married,0
1952,60,29,8543,4,6,63,8,3,18.3,6.9,Treasury,Mid,Other,Female,Married,0
1953,31,8,9380,4,6,44,8,1,18.3,1.2,Compliance,Senior,PhD,Female,Single,0
1954,46,20,8584,2,5,48,18,2,22.1,3.2,Audit,Lead,Masters,Female,Divorced,1
1955,39,19,4940,5,1,18,6,2,10.0,4.9,Investment Banking,Mid,PhD,Male,Single,0
1956,40,18,8619,5,5,70,5,6,21.0,6.7,Risk,Lead,PhD,Non-binary,Married,0
1957,57,18,12386,3,1,64,2,5,27.5,2.5,Compliance,Senior,PhD,Female,Single,0
1958,31,11,9345,4,1,36,12,4,0.3,7.9,Operations,Junior,PhD,Male,Married,0
1959,54,4,10885,4,21,69,4,6,26.1,4.3,Treasury,Senior,Masters,Non-binary,Single,1
1960,26,9,7288,3,7,25,13,4,6.6,8.4,Audit,Senior,Masters,Female,Single,0
1961,56,16,10249,3,8,1,17,1,13.7,1.9,Compliance,Senior,PhD,Non-binary,Married,0
1962,55,4,8837,4,4,58,16,6,25.6,7.1,Compliance,Senior,Masters,Non-binary,Single,0
1963,54,21,5147,4,19,4,9,2,24.7,3.6,Treasury,Lead,Masters,Male,Married,0
1964,42,15,8955,3,8,36,1,2,26.8,8.2,Finance,Senior,Bachelors,Male,Single,0
1965,38,6,5024,4,11,30,15,3,28.2,4.6,Audit,Senior,Masters,Male,Single,1
1966,43,27,6101,4,3,75,12,5,13.4,7.0,Audit,Senior,Other,Non-binary,Single,0
1967,58,8,8567,4,25,47,5,3,19.7,9.4,Risk,Senior,PhD,Female,Married,0
1968,36,2,8891,2,13,5,18,3,11.7,1.2,Investment Banking,Lead,Masters,Female,Single,1
1969,56,14,4432,5,15,14,2,1,10.5,1.1,Investment Banking,Senior,PhD,Female,Single,0
1970,49,15,11161,3,1,14,4,2,12.9,7.9,Risk,Junior,Masters,Male,Divorced,0
1971,28,17,9716,3,2,60,15,3,22.3,6.8,Compliance,Senior,PhD,Female,Divorced,0
1972,53,13,5885,3,2,15,6,1,15.0,3.6,Treasury,Senior,Other,Female,Married,0
1973,32,2,3387,3,2,19,12,1,24.4,5.4,Operations,Mid,Masters,Male,Married,0
1974,31,11,7565,5,15,76,18,4,22.4,1.4,Compliance,Mid,Masters,Female,Married,0
1975,30,8,6662,3,0,43,4,2,0.6,2.7,Risk,Mid,Other,Female,Married,0
1976,35,27,8339,4,0,41,1,4,18.9,4.8,Compliance,Senior,Masters,Female,Single,0
1977,34,6,6910,2,2,45,15,4,13.1,8.5,Treasury,Junior,PhD,Non-binary,Single,0
1978,46,8,2500,3,1,33,18,1,13.7,5.3,Audit,Junior,Other,Non-binary,Married,0
1979,23,12,6834,5,2,63,14,3,24.6,6.3,Audit,Mid,Bachelors,Male,Married,0
1980,56,17,7083,4,12,28,3,3,16.4,8.9,Audit,Mid,PhD,Male,Divorced,0
1981,28,4,9900,3,6,2,15,1,26.6,3.8,Audit,Senior,Masters,Non-binary,Married,0
1982,42,12,5905,4,0,8,5,3,21.4,7.3,Investment Banking,Junior,PhD,Male,Divorced,0
1983,39,3,13036,3,4,74,3,2,16.6,8.8,Operations,Junior,Other,Male,Married,0
1984,24,1,2500,3,4,74,7,5,22.6,2.8,Finance,Mid,Masters,Female,Married,1
1985,60,15,11933,4,0,24,6,5,1.2,4.2,Investment Banking,Junior,Masters,Male,Single,1
1986,32,8,7327,4,9,41,1,6,0.8,9.8,Operations,Mid,Other,Male,Married,0
1987,60,8,10578,3,9,45,19,3,2.5,9.8,Compliance,Mid,Bachelors,Female,Divorced,0
1988,45,5,8239,5,10,72,7,2,13.1,3.0,Risk,Lead,Masters,Female,Single,0
1989,40,10,11418,4,10,58,4,1,7.1,1.6,Treasury,Lead,Masters,Non-binary,Divorced,1
1990,25,21,6837,3,0,20,12,2,29.5,3.4,Compliance,Senior,Masters,Male,Married,0
1991,47,23,4704,4,24,73,18,1,16.3,4.6,Finance,Mid,Bachelors,Female,Single,1
1992,59,21,12261,4,13,21,9,3,19.9,5.0,Treasury,Senior,PhD,Male,Divorced,0
1993,53,0,7659,4,18,28,19,4,8.4,6.6,Treasury,Lead,Bachelors,Male,Married,0
1994,60,3,8664,3,0,62,4,4,9.7,9.1,Treasury,Junior,PhD,Non-binary,Divorced,0
1995,57,12,11704,4,21,72,1,1,10.1,4.0,Compliance,Lead,Masters,Non-binary,Married,1
1996,61,22,4904,3,13,60,9,1,21.0,8.6,Finance,Lead,PhD,Non-binary,Divorced,0
1997,58,12,9786,4,14,63,15,5,14.2,1.8,Compliance,Lead,PhD,Non-binary,Married,0
1998,54,12,6230,4,0,68,8,3,15.5,1.4,Treasury,Junior,PhD,Non-binary,Divorced,0
1999,57,1,7603,2,10,39,15,0,17.8,5.5,Treasury,Lead,PhD,Female,Single,0
2000,24,8,8216,4,25,74,15,8,23.1,1.5,Investment Banking,Mid,Masters,Non-binary,Married,1
